line,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,
17,232,232,232,232,232,232,240,232,232,232,232,232,232,232,232,232,232,240,240,240,232,240,232,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,248,240,240,248,240,240,240,240,240,240,240,240,240,240,240,240,248,248,240,240,240,240,240,248,248,248,248,248,248,248,240,240,240,240,248,240,240,240,240,240,240,240,248,240,240,240,240,240,240,248,248,240,240,240,240,240,240,240,240,240,240,240,240,232,232,232,224,176,176,168,152,120,152,160,136,144,112,64,40,56,104,88,64,48,48,40,48,32,32,64,88,88,96,88,88,88,88,80,80,80,80,56,56,56,56,48,56,
18,232,232,232,232,232,232,232,240,240,232,232,232,240,232,232,232,240,240,232,232,240,240,240,240,240,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,248,248,248,240,248,240,248,240,240,240,240,248,248,248,240,240,248,248,248,240,248,240,240,240,248,240,248,240,240,248,240,240,240,240,240,240,240,240,240,240,240,248,248,240,240,240,240,232,232,232,208,160,176,152,128,128,160,144,136,136,72,48,48,72,104,88,64,48,48,64,56,40,40,48,64,88,96,96,80,88,88,88,88,80,64,64,64,64,56,48,48,
19,232,232,232,232,232,232,232,232,232,232,232,232,240,232,240,240,240,240,240,232,232,240,240,240,232,240,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,240,248,240,240,248,240,240,248,248,248,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,240,240,240,248,248,240,240,240,240,248,240,240,240,232,224,192,152,160,136,136,152,160,144,120,72,48,40,48,96,112,72,56,48,48,80,48,32,32,48,56,80,88,96,96,80,88,88,88,88,64,64,64,64,48,48,56,
20,240,232,232,232,232,232,232,240,240,232,232,232,240,232,240,240,240,240,232,232,240,240,240,240,240,240,240,240,240,240,240,240,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,248,240,240,240,240,248,240,240,248,240,248,248,240,240,240,248,240,240,248,248,248,248,248,240,248,248,240,240,240,240,240,248,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,248,240,240,248,240,240,240,232,184,184,160,144,136,144,160,144,136,96,64,48,48,80,104,96,56,48,48,40,80,48,40,32,40,64,72,88,88,96,96,96,96,96,80,64,64,56,56,56,56,56,
21,240,232,232,232,232,232,232,240,240,240,240,232,240,240,240,240,240,232,232,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,248,240,240,240,240,240,240,248,248,240,240,248,248,240,240,240,240,248,248,240,248,248,248,240,240,240,240,240,240,248,248,240,240,248,240,240,240,240,240,240,248,248,240,240,248,248,248,248,248,240,240,240,240,240,240,240,240,240,240,240,248,240,248,200,168,160,144,136,136,152,168,136,112,72,48,40,48,104,112,88,48,48,48,64,96,56,40,40,48,72,80,96,88,96,104,104,96,96,64,64,64,64,56,56,64,64,
22,232,224,232,232,232,232,232,240,240,232,240,240,240,232,240,232,240,232,232,240,240,240,240,232,240,240,240,240,240,240,240,240,240,240,240,232,240,240,240,240,240,240,240,240,240,240,240,240,248,240,248,248,240,240,240,240,240,240,248,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,248,240,248,248,248,240,248,240,240,240,248,248,248,248,240,248,248,240,240,240,240,248,240,240,240,240,240,248,248,248,240,240,240,240,240,240,240,240,240,248,240,248,192,184,168,152,128,128,136,144,152,120,72,56,48,56,72,112,120,80,56,48,56,56,80,48,40,48,40,64,96,96,96,96,112,104,104,104,64,64,72,64,56,56,64,80,
23,232,224,232,232,232,240,232,232,240,240,232,240,232,232,240,240,232,240,232,240,240,240,232,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,248,240,248,240,240,240,248,240,240,248,248,240,240,240,240,240,240,240,248,240,240,240,240,248,248,248,240,240,240,240,248,240,248,240,240,248,240,240,248,248,248,248,248,248,248,240,240,240,240,240,240,240,240,240,240,240,248,248,240,240,248,248,184,184,176,176,144,128,128,144,176,168,88,72,56,56,64,88,128,120,64,56,48,56,72,88,48,40,48,48,72,104,112,112,112,120,120,104,88,72,64,80,64,56,64,72,72,
24,240,232,232,232,232,232,240,240,232,232,232,240,240,240,232,240,240,232,232,240,232,240,240,240,240,240,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,248,240,240,240,240,240,248,240,240,248,248,240,240,240,240,240,240,240,240,240,240,240,240,240,248,248,240,240,240,248,248,240,248,248,240,248,248,240,240,240,248,240,248,248,248,248,248,248,248,240,248,240,240,240,240,240,240,248,248,240,240,248,240,248,240,240,248,240,248,200,168,184,160,152,136,128,144,160,160,112,80,56,56,56,72,120,112,112,64,56,56,64,72,88,48,48,48,56,72,112,120,120,128,120,128,112,80,64,72,64,64,64,72,72,72,
25,232,232,232,232,232,232,240,240,240,232,232,232,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,248,240,248,240,240,240,240,240,248,240,240,240,248,248,240,240,240,240,240,248,240,248,248,240,248,240,240,248,240,240,240,248,248,248,240,248,240,248,240,248,240,248,248,240,240,240,240,248,248,240,248,248,240,240,240,240,240,240,248,248,240,240,240,240,240,240,248,240,248,200,192,152,168,144,144,136,136,136,152,152,96,64,56,56,72,96,112,120,96,64,56,56,72,88,112,48,48,56,64,88,128,120,128,128,128,128,120,72,72,72,72,64,64,72,72,72,
26,240,232,232,232,232,240,240,240,240,240,240,240,232,232,240,240,240,240,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,240,248,240,248,248,248,240,240,240,240,240,240,248,248,240,248,240,240,248,240,240,240,240,248,248,248,240,240,240,248,240,248,248,240,240,240,248,248,248,240,248,248,240,248,240,240,248,248,248,248,248,248,248,248,248,240,240,240,240,240,248,240,240,248,240,240,248,216,208,168,144,152,136,136,128,128,128,168,136,80,56,64,64,96,112,120,128,88,64,64,64,72,88,104,56,48,56,56,96,128,128,128,136,128,120,88,72,80,72,64,64,56,72,80,80,
27,232,240,240,240,232,232,240,240,240,232,232,232,240,240,240,240,240,240,240,240,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,248,240,248,240,248,240,248,248,240,248,240,248,240,240,248,240,240,248,240,248,240,240,240,248,248,248,248,240,248,248,248,248,240,248,248,240,240,248,248,248,248,248,240,240,248,240,248,248,248,248,248,248,240,240,248,248,248,240,248,248,240,240,248,240,248,240,240,240,240,248,192,200,192,144,152,144,128,144,136,136,152,160,128,88,64,64,80,112,120,136,120,80,64,64,72,88,96,112,80,48,56,72,96,128,136,128,136,136,128,88,88,88,72,64,72,72,72,80,80,
28,232,232,232,240,232,232,232,240,232,240,240,240,240,240,232,232,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,240,240,240,248,240,240,240,248,248,240,248,248,248,248,240,240,240,248,240,248,240,240,240,240,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,248,240,240,240,248,248,240,248,240,240,248,248,248,240,248,240,240,240,240,240,240,240,248,240,248,216,192,192,184,144,144,120,120,136,128,144,152,152,104,80,64,72,96,112,120,128,128,88,64,72,88,80,96,112,72,56,56,64,88,120,128,136,136,128,112,88,80,80,72,64,72,80,72,80,80,
29,232,232,232,232,232,240,232,232,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,248,248,248,240,240,240,240,240,240,240,248,248,240,248,248,240,240,240,248,248,248,248,248,248,248,248,248,240,248,240,248,240,248,240,248,240,248,248,248,240,248,240,240,240,240,248,240,240,240,240,248,224,192,176,168,160,128,136,120,128,136,120,144,152,152,104,80,72,80,112,120,120,128,128,88,64,72,80,88,120,120,88,56,64,80,88,128,136,128,136,128,112,88,88,80,72,64,72,80,80,80,80,
30,232,240,232,232,232,232,240,232,232,232,232,232,240,240,240,240,232,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,248,240,248,240,240,248,240,248,248,240,240,240,240,240,240,248,248,248,240,240,240,248,248,248,240,240,248,240,248,240,240,240,248,248,248,240,248,248,248,248,248,248,248,248,248,248,240,240,248,248,240,240,248,240,248,248,248,248,248,248,248,248,248,240,240,248,240,248,240,248,248,168,184,168,152,168,112,128,104,128,128,128,144,144,144,104,80,80,96,120,112,120,128,128,88,64,72,80,96,112,120,112,56,64,64,80,128,128,128,128,120,88,96,88,80,64,72,72,80,88,88,80,
31,232,232,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,248,248,240,248,248,248,240,240,240,240,248,248,248,240,248,248,248,248,248,240,240,248,248,248,248,240,240,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,240,240,248,248,240,248,248,240,240,240,240,248,160,176,152,160,152,112,120,104,136,128,128,136,152,136,88,88,88,104,120,112,120,128,128,96,72,80,80,96,112,112,112,72,56,72,88,104,120,128,128,104,96,96,88,72,72,72,80,88,88,80,88,
32,232,232,232,232,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,240,248,240,240,248,240,240,248,240,240,240,240,240,248,248,248,240,240,240,248,248,240,248,248,248,248,248,240,240,248,248,248,248,240,240,248,240,240,240,248,240,240,240,248,248,248,248,248,240,240,240,248,240,248,240,248,248,240,240,248,248,240,240,248,240,240,240,240,240,240,240,248,224,152,160,136,144,144,96,136,80,120,128,128,136,160,144,104,96,96,104,120,120,120,128,120,80,72,72,80,96,104,120,112,104,72,80,88,104,112,128,104,104,96,96,88,72,72,80,80,96,96,88,88,
33,232,232,232,232,232,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,248,248,248,248,248,248,248,248,248,240,248,248,248,248,240,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,248,240,248,240,248,240,248,248,248,248,248,248,248,248,248,240,248,248,248,240,248,248,240,240,240,248,248,248,248,248,248,248,248,248,240,248,240,240,240,224,152,144,128,120,136,104,112,96,112,136,128,128,144,128,104,88,96,104,128,128,128,128,120,96,72,72,80,88,120,120,112,112,72,72,80,96,112,104,96,88,96,96,80,72,64,80,88,96,88,88,80,
34,232,232,240,240,232,232,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,240,248,240,240,240,240,248,248,240,240,240,240,240,248,248,248,240,248,240,248,248,248,248,248,248,248,240,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,248,240,248,248,248,240,248,248,248,248,240,240,248,240,240,248,248,248,248,248,240,240,248,248,200,200,176,144,128,120,112,96,112,104,104,128,128,136,160,136,112,104,104,104,120,136,128,128,120,88,72,72,72,88,112,120,120,120,72,72,72,104,96,88,88,88,104,96,80,80,80,88,96,96,96,88,88,
35,232,240,232,240,240,232,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,248,240,240,240,248,248,248,248,248,248,248,248,248,248,240,248,240,248,248,248,248,248,248,248,248,240,240,248,248,248,248,248,248,248,240,248,248,240,248,248,248,248,248,248,240,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,224,216,184,168,144,128,120,112,104,104,104,104,120,128,144,152,136,120,112,112,120,128,136,128,128,128,96,88,72,80,80,104,128,128,120,88,80,88,88,88,88,96,96,104,96,80,80,88,96,96,96,96,88,80,
36,232,232,224,232,240,240,232,240,240,240,240,240,240,240,248,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,248,240,240,248,240,240,248,248,248,248,248,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,240,240,248,248,248,240,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,240,248,248,248,248,248,248,248,248,240,248,248,240,240,248,224,232,192,176,168,152,112,128,104,96,96,112,88,128,128,144,152,136,128,112,112,120,128,128,120,136,120,104,88,80,80,88,88,136,128,120,96,96,96,88,88,88,88,96,96,88,80,80,96,96,104,96,96,88,88,
37,232,240,240,232,240,240,240,232,232,240,232,232,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,248,240,240,240,240,248,240,240,240,240,248,248,240,248,248,240,240,248,248,240,248,248,248,248,248,240,248,248,240,248,248,240,248,248,248,248,248,240,248,248,248,240,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,240,240,248,248,240,248,232,200,192,176,168,152,136,104,96,96,96,96,88,128,120,160,152,136,128,112,112,136,128,120,120,128,128,112,96,80,80,80,96,128,128,96,96,88,88,96,88,88,88,96,96,80,80,80,96,96,96,104,96,88,88,
38,232,232,240,240,240,240,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,240,248,248,240,248,248,248,248,248,248,248,248,248,248,240,248,240,248,232,208,192,176,168,144,136,120,104,96,88,88,96,88,120,128,136,152,136,120,112,112,128,128,128,128,136,136,120,112,88,88,80,96,112,112,96,88,88,88,80,88,88,96,120,88,88,88,96,104,104,96,104,96,88,96,
39,240,240,232,240,240,240,240,240,240,240,240,240,240,240,232,240,240,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,248,240,248,240,240,248,248,240,240,248,240,248,248,248,240,240,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,240,248,248,248,240,248,248,240,248,240,240,248,248,248,248,248,248,248,248,248,248,248,248,232,216,176,168,160,144,136,136,112,104,88,80,88,88,120,128,128,144,144,128,120,128,128,128,120,128,136,144,128,104,88,88,88,88,104,112,96,88,96,88,88,88,88,112,112,88,88,96,96,104,104,96,96,88,96,96,
40,240,232,232,240,240,232,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,248,240,240,240,240,240,240,248,240,248,240,248,240,240,248,248,248,248,240,248,248,240,240,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,248,240,248,232,216,192,184,152,152,136,136,128,120,104,88,80,88,88,104,120,128,144,144,128,120,128,128,120,112,128,144,136,136,120,104,80,80,88,96,104,104,104,96,96,104,88,112,120,112,96,88,96,112,112,104,96,96,96,96,96,
41,232,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,248,240,240,240,240,240,240,240,240,248,248,248,240,248,248,240,248,240,240,248,248,240,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,184,192,192,176,152,152,136,128,120,112,112,104,80,80,88,96,112,128,144,144,136,128,120,120,120,120,128,128,144,144,120,104,96,88,88,80,112,128,120,104,96,96,104,120,112,104,96,96,104,120,112,104,96,96,104,104,104,
42,240,240,240,232,240,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,248,240,240,248,248,240,240,240,240,240,248,240,248,248,248,248,240,248,248,248,240,240,240,248,240,248,248,248,248,240,248,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,240,240,248,248,248,248,248,240,248,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,176,184,160,152,144,136,128,120,104,104,104,88,80,80,88,112,120,144,136,144,136,112,112,112,120,128,128,144,128,112,104,96,88,88,88,104,128,120,120,112,120,120,120,112,104,104,104,104,112,104,96,104,104,104,88,96,
43,232,232,232,232,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,248,240,240,240,240,240,240,248,248,240,240,240,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,240,248,240,248,248,248,240,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,240,248,248,248,248,240,248,248,248,248,248,248,248,248,176,168,144,136,136,120,120,112,96,96,88,80,64,88,96,120,152,144,144,128,120,120,112,120,120,120,144,136,128,104,96,96,88,88,104,128,128,128,120,104,112,120,104,96,112,120,104,120,128,144,152,144,152,160,160,
44,240,232,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,248,240,240,240,248,240,240,240,240,240,248,240,240,248,248,248,248,248,248,248,248,248,240,248,248,248,248,240,248,248,240,248,240,240,248,240,240,248,248,248,248,248,248,240,248,248,248,248,248,248,248,248,248,240,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,176,152,136,128,120,112,104,96,88,96,88,80,80,96,120,136,144,144,136,136,128,120,120,128,128,152,144,136,120,104,112,104,96,96,128,120,120,120,112,128,160,184,192,192,184,184,184,184,184,184,176,160,160,168,
45,232,240,240,240,240,240,240,232,240,240,240,240,240,240,240,240,248,240,240,232,240,240,240,240,240,240,240,240,248,240,240,240,248,248,248,240,248,248,240,248,240,240,248,248,240,248,248,240,248,248,240,240,248,248,240,248,240,248,248,248,248,248,248,248,248,240,240,248,248,248,248,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,240,200,128,128,120,112,104,96,96,96,88,80,88,80,112,136,144,136,128,128,128,120,112,120,152,152,152,136,120,112,120,104,120,136,184,192,200,224,208,200,216,216,216,208,192,192,200,192,184,184,184,176,168,160,
46,232,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,240,248,240,240,240,240,240,248,248,248,248,240,240,248,248,248,240,248,240,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,248,248,248,232,208,128,112,112,104,96,96,88,88,88,64,80,104,128,128,144,128,112,128,136,128,136,136,152,152,192,216,232,240,240,224,232,208,200,208,208,208,216,224,208,200,208,200,200,192,200,184,192,168,168,168,160,
47,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,240,248,240,240,240,248,240,248,248,240,240,240,240,240,240,240,248,240,240,240,248,240,240,248,240,248,240,240,240,240,248,248,240,240,248,248,248,248,240,240,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,224,216,192,136,112,112,104,88,96,96,96,104,112,112,128,144,136,152,176,184,232,248,240,240,248,248,232,240,232,248,240,240,224,232,224,224,216,208,208,216,208,208,192,200,192,176,192,184,176,176,168,168,160,
48,232,240,240,240,240,240,232,240,240,232,240,240,240,240,240,240,248,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,248,248,248,240,248,240,240,240,240,248,248,240,248,240,248,248,248,248,248,240,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,224,208,200,184,176,160,120,120,104,120,120,112,176,160,216,248,232,248,248,240,248,248,240,240,240,240,240,240,232,240,248,248,232,216,216,208,208,208,200,208,200,200,200,192,184,176,176,184,184,176,168,168,160,152,
